Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
9063,ORD-109063,2024-01-15,2024-01-16,Same Day,CUST-1466,Customer_359,Home Office,India,Chicago,New York,785963,Central,PROD-3477,Technology,Machines,Machines Model 96,2895.66,12,0.3,889.64
9064,ORD-109064,2023-12-11,2023-12-12,First Class,CUST-1780,Customer_69,Consumer,India,Miami,Washington,655603,East,PROD-6064,Technology,Copiers,Copiers Model 75,1490.31,13,0.3,357.66
9065,ORD-109065,2021-03-12,2021-03-14,Standard Class,CUST-1531,Customer_679,Corporate,India,Miami,California,356053,South,PROD-9951,Technology,Machines,Machines Model 130,1942.67,4,0.0,473.64
9066,ORD-109066,2024-05-27,2024-05-31,Same Day,CUST-1134,Customer_302,Home Office,India,Seattle,Florida,572442,West,PROD-3857,Technology,Phones,Phones Model 14,2441.62,12,0.1,469.16
9067,ORD-109067,2022-10-11,2022-10-15,Second Class,CUST-1498,Customer_152,Corporate,India,Houston,Texas,376106,Central,PROD-3286,Technology,Phones,Phones Model 169,9636.79,9,0.1,3207.59
9068,ORD-109068,2024-12-07,2024-12-09,Standard Class,CUST-1279,Customer_369,Corporate,India,Chicago,Washington,699491,West,PROD-4688,Technology,Machines,Machines Model 114,5420.83,5,0.3,1276.88
9069,ORD-109069,2024-11-13,2024-11-15,Second Class,CUST-1509,Customer_269,Consumer,India,Chicago,Texas,784355,South,PROD-1683,Office Supplies,Binders,Binders Model 25,8995.08,6,0.0,749.16
9070,ORD-109070,2023-11-22,2023-11-24,Second Class,CUST-1480,Customer_604,Consumer,India,Miami,Illinois,261886,Central,PROD-2323,Technology,Machines,Machines Model 57,6330.9,13,0.0,359.98
9071,ORD-109071,2024-06-14,2024-06-17,Same Day,CUST-1402,Customer_1421,Home Office,India,Seattle,California,130479,West,PROD-2719,Furniture,Furnishings,Furnishings Model 55,4508.27,11,0.0,1056.27
9072,ORD-109072,2021-10-22,2021-10-26,First Class,CUST-1910,Customer_305,Consumer,India,Seattle,New York,675779,South,PROD-3853,Office Supplies,Binders,Binders Model 199,655.63,12,0.2,78.86
9073,ORD-109073,2023-08-27,2023-09-03,Same Day,CUST-1316,Customer_639,Corporate,India,Los Angeles,Washington,203516,South,PROD-6616,Technology,Machines,Machines Model 179,2490.13,4,0.1,193.34
9074,ORD-109074,2024-03-03,2024-03-09,Standard Class,CUST-1651,Customer_754,Consumer,India,Miami,Florida,367981,South,PROD-7720,Technology,Phones,Phones Model 45,1670.44,14,0.2,-117.74
9075,ORD-109075,2021-03-31,2021-04-07,First Class,CUST-1428,Customer_1159,Home Office,India,Houston,Washington,922311,East,PROD-4902,Office Supplies,Labels,Labels Model 2,3345.72,5,0.1,848.4
9076,ORD-109076,2022-08-15,2022-08-20,Same Day,CUST-1517,Customer_366,Corporate,India,Miami,Florida,429798,West,PROD-4751,Office Supplies,Paper,Paper Model 33,6852.41,5,0.2,-1512.78
9077,ORD-109077,2023-01-01,2023-01-04,Standard Class,CUST-1627,Customer_930,Home Office,India,New York City,California,468733,East,PROD-5308,Office Supplies,Storage,Storage Model 122,9864.93,5,0.15,1249.02
9078,ORD-109078,2022-12-04,2022-12-05,Same Day,CUST-1839,Customer_1003,Corporate,India,Miami,Washington,774444,East,PROD-7923,Office Supplies,Paper,Paper Model 93,5908.62,11,0.2,424.26
9079,ORD-109079,2023-11-04,2023-11-07,First Class,CUST-1371,Customer_902,Consumer,India,Miami,Illinois,619898,East,PROD-9550,Furniture,Chairs,Chairs Model 13,6042.75,15,0.3,811.75
9080,ORD-109080,2021-01-04,2021-01-10,First Class,CUST-1861,Customer_1447,Consumer,India,Los Angeles,New York,572379,South,PROD-3770,Furniture,Furnishings,Furnishings Model 42,6718.89,2,0.05,1681.61
9081,ORD-109081,2022-12-11,2022-12-17,First Class,CUST-1678,Customer_1365,Home Office,India,New York City,Washington,676141,West,PROD-9942,Office Supplies,Labels,Labels Model 85,7426.91,8,0.2,-2217.3
9082,ORD-109082,2021-07-07,2021-07-12,Same Day,CUST-1983,Customer_1089,Corporate,India,Los Angeles,New York,962216,West,PROD-4754,Technology,Machines,Machines Model 186,763.82,4,0.2,72.1
9083,ORD-109083,2022-07-22,2022-07-24,First Class,CUST-1265,Customer_683,Home Office,India,Los Angeles,New York,534048,Central,PROD-9492,Office Supplies,Binders,Binders Model 79,7756.27,9,0.0,1717.25
9084,ORD-109084,2021-05-25,2021-05-26,Same Day,CUST-1786,Customer_1002,Corporate,India,Seattle,New York,699404,East,PROD-3637,Furniture,Bookcases,Bookcases Model 119,3613.34,5,0.3,222.57
9085,ORD-109085,2022-08-09,2022-08-15,First Class,CUST-1601,Customer_1332,Consumer,India,Miami,Washington,992319,West,PROD-5944,Furniture,Tables,Tables Model 160,9023.15,7,0.05,872.38
9086,ORD-109086,2022-10-25,2022-10-28,First Class,CUST-1095,Customer_1044,Consumer,India,Miami,Florida,184152,South,PROD-9057,Technology,Phones,Phones Model 153,6939.74,4,0.1,1926.46
9087,ORD-109087,2021-05-03,2021-05-04,Second Class,CUST-1443,Customer_837,Corporate,India,Chicago,Florida,755145,South,PROD-6044,Technology,Phones,Phones Model 146,1409.32,15,0.05,399.38
9088,ORD-109088,2023-05-22,2023-05-25,Same Day,CUST-1797,Customer_97,Consumer,India,Los Angeles,New York,475577,East,PROD-7036,Furniture,Bookcases,Bookcases Model 82,9341.33,11,0.15,1268.89
9089,ORD-109089,2021-03-24,2021-03-28,Same Day,CUST-1715,Customer_1226,Corporate,India,Miami,Washington,628309,West,PROD-6880,Technology,Phones,Phones Model 28,5913.27,7,0.15,1400.34
9090,ORD-109090,2022-06-15,2022-06-20,First Class,CUST-1202,Customer_1112,Home Office,India,Houston,Illinois,144766,West,PROD-2584,Furniture,Tables,Tables Model 65,9176.22,2,0.15,2371.25
9091,ORD-109091,2023-11-25,2023-11-30,Same Day,CUST-1445,Customer_445,Corporate,India,Miami,Texas,963882,West,PROD-6192,Furniture,Furnishings,Furnishings Model 55,9685.15,6,0.2,3314.79
9092,ORD-109092,2021-11-16,2021-11-17,Standard Class,CUST-1082,Customer_488,Home Office,India,Los Angeles,California,171279,West,PROD-5149,Furniture,Furnishings,Furnishings Model 175,9895.01,12,0.3,-668.93
9093,ORD-109093,2023-12-19,2023-12-25,Second Class,CUST-1515,Customer_315,Corporate,India,New York City,Texas,851921,West,PROD-4733,Furniture,Bookcases,Bookcases Model 106,2554.78,13,0.0,269.58
9094,ORD-109094,2024-06-23,2024-06-24,First Class,CUST-1926,Customer_1468,Corporate,India,New York City,New York,840638,West,PROD-8844,Office Supplies,Labels,Labels Model 162,9074.53,11,0.3,2263.79
9095,ORD-109095,2023-10-26,2023-11-01,First Class,CUST-1801,Customer_870,Home Office,India,Chicago,Texas,964792,East,PROD-8113,Office Supplies,Storage,Storage Model 133,6205.93,7,0.2,1800.75
9096,ORD-109096,2024-09-23,2024-09-26,Standard Class,CUST-1004,Customer_133,Corporate,India,Seattle,Florida,673764,West,PROD-3582,Furniture,Chairs,Chairs Model 38,9960.15,12,0.1,2973.76
9097,ORD-109097,2022-01-23,2022-01-27,Second Class,CUST-1658,Customer_833,Corporate,India,New York City,California,995579,West,PROD-3146,Office Supplies,Labels,Labels Model 95,2120.67,15,0.15,291.09
9098,ORD-109098,2023-05-08,2023-05-13,First Class,CUST-1309,Customer_1394,Home Office,India,New York City,Texas,198558,West,PROD-7510,Furniture,Furnishings,Furnishings Model 124,7116.87,5,0.1,1322.94
9099,ORD-109099,2021-02-23,2021-02-24,Same Day,CUST-1767,Customer_776,Corporate,India,Seattle,California,817788,South,PROD-9224,Furniture,Furnishings,Furnishings Model 62,5023.89,11,0.05,1539.65
9100,ORD-109100,2021-07-14,2021-07-17,Second Class,CUST-1620,Customer_95,Consumer,India,Houston,California,951339,West,PROD-8362,Office Supplies,Binders,Binders Model 66,6636.61,13,0.0,1152.61
9101,ORD-109101,2022-11-22,2022-11-29,Same Day,CUST-1463,Customer_1152,Corporate,India,Houston,Washington,236057,South,PROD-9144,Office Supplies,Paper,Paper Model 70,2050.3,5,0.2,187.41
9102,ORD-109102,2022-12-13,2022-12-15,First Class,CUST-1527,Customer_949,Consumer,India,Chicago,Washington,728177,East,PROD-1475,Furniture,Tables,Tables Model 185,3620.36,13,0.1,409.37
9103,ORD-109103,2024-06-05,2024-06-09,Standard Class,CUST-1630,Customer_1497,Corporate,India,New York City,New York,186931,South,PROD-3974,Office Supplies,Paper,Paper Model 64,8467.37,3,0.2,2188.37
9104,ORD-109104,2024-11-08,2024-11-12,First Class,CUST-1839,Customer_336,Corporate,India,Houston,Washington,842159,West,PROD-9585,Technology,Accessories,Accessories Model 75,6896.1,1,0.2,865.21
9105,ORD-109105,2024-11-05,2024-11-11,First Class,CUST-1737,Customer_1016,Corporate,India,Houston,Illinois,259471,Central,PROD-6839,Office Supplies,Labels,Labels Model 44,6369.08,4,0.3,2006.19
9106,ORD-109106,2023-09-21,2023-09-22,Second Class,CUST-1951,Customer_1148,Home Office,India,Los Angeles,Washington,277162,West,PROD-2689,Technology,Phones,Phones Model 95,8056.08,10,0.15,1872.56
9107,ORD-109107,2024-09-15,2024-09-19,First Class,CUST-1952,Customer_854,Home Office,India,Los Angeles,New York,849895,Central,PROD-3024,Technology,Accessories,Accessories Model 141,9127.05,7,0.0,660.6
9108,ORD-109108,2023-11-03,2023-11-06,First Class,CUST-1604,Customer_263,Home Office,India,Miami,Texas,900851,South,PROD-1450,Technology,Phones,Phones Model 200,1635.2,8,0.0,223.76
9109,ORD-109109,2021-03-30,2021-04-02,Standard Class,CUST-1305,Customer_1447,Home Office,India,Chicago,Florida,543810,West,PROD-8936,Technology,Accessories,Accessories Model 18,4554.7,9,0.05,921.57
9110,ORD-109110,2024-08-15,2024-08-20,Standard Class,CUST-1501,Customer_834,Corporate,India,Seattle,Washington,400500,West,PROD-4911,Technology,Copiers,Copiers Model 167,9750.58,13,0.0,1190.31
9111,ORD-109111,2023-06-21,2023-06-26,Same Day,CUST-1521,Customer_314,Consumer,India,Houston,New York,124010,Central,PROD-3177,Technology,Copiers,Copiers Model 72,2073.18,7,0.0,261.15
9112,ORD-109112,2024-07-26,2024-08-02,Standard Class,CUST-1548,Customer_245,Corporate,India,Chicago,Illinois,427008,Central,PROD-5568,Office Supplies,Paper,Paper Model 149,2692.53,9,0.05,690.16
9113,ORD-109113,2024-05-17,2024-05-24,Same Day,CUST-1368,Customer_1041,Corporate,India,Los Angeles,California,979981,Central,PROD-2234,Technology,Accessories,Accessories Model 52,2321.7,10,0.15,651.27
9114,ORD-109114,2021-04-28,2021-05-04,Same Day,CUST-1366,Customer_1358,Corporate,India,Chicago,Washington,989695,East,PROD-8402,Technology,Phones,Phones Model 95,6397.08,2,0.2,1949.71
9115,ORD-109115,2021-04-28,2021-05-02,First Class,CUST-1842,Customer_934,Corporate,India,Chicago,New York,761518,East,PROD-5493,Office Supplies,Binders,Binders Model 54,1732.59,14,0.1,326.03
9116,ORD-109116,2021-09-21,2021-09-25,Second Class,CUST-1226,Customer_863,Consumer,India,Houston,Washington,151553,South,PROD-8911,Furniture,Bookcases,Bookcases Model 96,615.14,4,0.05,186.53
9117,ORD-109117,2024-07-13,2024-07-16,Standard Class,CUST-1697,Customer_1211,Consumer,India,Los Angeles,Florida,518353,South,PROD-7146,Furniture,Bookcases,Bookcases Model 148,3770.33,1,0.05,1155.32
9118,ORD-109118,2024-09-29,2024-10-03,Second Class,CUST-1361,Customer_254,Home Office,India,Los Angeles,New York,496277,West,PROD-3176,Technology,Copiers,Copiers Model 91,2613.17,8,0.2,-195.62
9119,ORD-109119,2024-04-14,2024-04-16,First Class,CUST-1078,Customer_398,Consumer,India,Los Angeles,Washington,814330,Central,PROD-7046,Technology,Accessories,Accessories Model 125,1872.47,10,0.1,299.26
9120,ORD-109120,2024-03-28,2024-04-01,Standard Class,CUST-1961,Customer_1348,Home Office,India,Seattle,Washington,555243,South,PROD-2916,Furniture,Tables,Tables Model 33,1268.94,13,0.1,92.74
9121,ORD-109121,2024-08-04,2024-08-11,Second Class,CUST-1157,Customer_441,Home Office,India,Los Angeles,Washington,384286,Central,PROD-1742,Furniture,Tables,Tables Model 167,6459.15,1,0.2,1094.78
9122,ORD-109122,2024-06-19,2024-06-26,Standard Class,CUST-1635,Customer_849,Consumer,India,Houston,Washington,225845,South,PROD-9284,Office Supplies,Labels,Labels Model 19,4952.4,5,0.15,1266.57
9123,ORD-109123,2021-11-22,2021-11-29,Same Day,CUST-1640,Customer_627,Home Office,India,Seattle,Illinois,569203,East,PROD-3181,Office Supplies,Paper,Paper Model 49,4364.16,7,0.2,1031.04
9124,ORD-109124,2024-11-13,2024-11-16,First Class,CUST-1778,Customer_1111,Corporate,India,Houston,Illinois,396800,Central,PROD-5810,Office Supplies,Labels,Labels Model 48,2428.94,3,0.3,-146.2
9125,ORD-109125,2022-12-19,2022-12-24,Same Day,CUST-1639,Customer_998,Corporate,India,Chicago,Florida,910324,Central,PROD-6962,Office Supplies,Labels,Labels Model 183,4004.68,7,0.15,656.25
9126,ORD-109126,2024-09-22,2024-09-25,Same Day,CUST-1126,Customer_436,Consumer,India,New York City,Washington,915828,West,PROD-7085,Technology,Copiers,Copiers Model 63,3338.13,12,0.2,-235.66
9127,ORD-109127,2021-03-14,2021-03-20,Second Class,CUST-1296,Customer_248,Corporate,India,New York City,Florida,146997,South,PROD-7497,Technology,Phones,Phones Model 181,3215.86,5,0.2,923.89
9128,ORD-109128,2021-04-03,2021-04-05,Same Day,CUST-1650,Customer_851,Consumer,India,Chicago,New York,182321,East,PROD-2326,Technology,Accessories,Accessories Model 77,3467.71,4,0.1,1120.06
9129,ORD-109129,2021-11-04,2021-11-10,Standard Class,CUST-1725,Customer_1045,Consumer,India,Miami,Washington,348167,Central,PROD-4254,Technology,Accessories,Accessories Model 112,1796.48,12,0.3,507.7
9130,ORD-109130,2023-04-26,2023-04-29,Same Day,CUST-1230,Customer_773,Corporate,India,Chicago,California,642481,East,PROD-2655,Furniture,Tables,Tables Model 9,8731.27,10,0.2,2605.54
9131,ORD-109131,2022-11-18,2022-11-24,First Class,CUST-1928,Customer_1000,Corporate,India,Chicago,Florida,295169,South,PROD-1293,Furniture,Chairs,Chairs Model 99,8724.94,11,0.2,1140.42
9132,ORD-109132,2023-12-16,2023-12-20,Standard Class,CUST-1949,Customer_703,Corporate,India,Miami,Texas,839910,West,PROD-4324,Office Supplies,Storage,Storage Model 45,6447.77,14,0.15,1870.61
9133,ORD-109133,2023-08-29,2023-09-05,Second Class,CUST-1455,Customer_607,Corporate,India,Chicago,Florida,816177,Central,PROD-7289,Technology,Machines,Machines Model 130,8413.36,1,0.15,1858.83
9134,ORD-109134,2022-05-06,2022-05-13,Standard Class,CUST-1021,Customer_118,Corporate,India,Seattle,Texas,390583,South,PROD-5712,Furniture,Tables,Tables Model 19,3842.63,9,0.3,373.58
9135,ORD-109135,2023-12-22,2023-12-27,Second Class,CUST-1569,Customer_597,Consumer,India,Miami,Texas,197440,West,PROD-4614,Technology,Phones,Phones Model 85,764.77,8,0.2,194.22
9136,ORD-109136,2021-09-07,2021-09-11,Second Class,CUST-1743,Customer_1327,Home Office,India,Chicago,New York,692060,West,PROD-6903,Office Supplies,Labels,Labels Model 37,724.46,6,0.05,206.16
9137,ORD-109137,2021-01-18,2021-01-21,Standard Class,CUST-1685,Customer_826,Corporate,India,Los Angeles,Washington,133152,Central,PROD-1971,Furniture,Chairs,Chairs Model 5,7490.42,8,0.2,1791.86
9138,ORD-109138,2024-09-06,2024-09-13,Same Day,CUST-1539,Customer_755,Home Office,India,Miami,New York,933058,West,PROD-4717,Technology,Accessories,Accessories Model 69,5751.14,8,0.0,1415.55
9139,ORD-109139,2024-10-08,2024-10-12,Standard Class,CUST-1630,Customer_1365,Home Office,India,Houston,Washington,536455,West,PROD-1183,Technology,Copiers,Copiers Model 169,6913.21,5,0.3,1273.47
9140,ORD-109140,2022-05-23,2022-05-24,First Class,CUST-1381,Customer_1104,Consumer,India,Seattle,Texas,355812,Central,PROD-6841,Office Supplies,Labels,Labels Model 184,2987.75,8,0.15,379.09
9141,ORD-109141,2023-07-25,2023-07-27,First Class,CUST-1445,Customer_248,Consumer,India,Los Angeles,California,319337,West,PROD-1933,Technology,Accessories,Accessories Model 155,1860.93,15,0.1,615.8
9142,ORD-109142,2023-04-22,2023-04-26,Standard Class,CUST-1219,Customer_395,Corporate,India,New York City,New York,908374,East,PROD-8108,Technology,Machines,Machines Model 74,5317.61,6,0.0,341.83
9143,ORD-109143,2023-05-27,2023-06-02,Second Class,CUST-1382,Customer_1062,Consumer,India,Miami,Washington,324846,East,PROD-7705,Furniture,Bookcases,Bookcases Model 169,4690.98,4,0.15,243.26
9144,ORD-109144,2021-05-26,2021-05-29,Standard Class,CUST-1242,Customer_758,Consumer,India,New York City,Florida,814119,East,PROD-2265,Furniture,Bookcases,Bookcases Model 151,558.9,1,0.05,169.5
9145,ORD-109145,2023-03-02,2023-03-03,Standard Class,CUST-1090,Customer_820,Corporate,India,Seattle,Florida,361214,West,PROD-3099,Furniture,Tables,Tables Model 94,5080.69,14,0.3,-184.57
9146,ORD-109146,2021-03-03,2021-03-06,First Class,CUST-1978,Customer_1295,Home Office,India,New York City,California,398302,South,PROD-4092,Office Supplies,Paper,Paper Model 122,3607.14,3,0.2,507.29
9147,ORD-109147,2023-08-04,2023-08-10,Standard Class,CUST-1123,Customer_223,Home Office,India,Seattle,California,351373,East,PROD-6599,Furniture,Chairs,Chairs Model 133,4375.54,4,0.3,1330.02
9148,ORD-109148,2022-03-24,2022-03-29,Same Day,CUST-1016,Customer_398,Corporate,India,Miami,Illinois,266398,Central,PROD-6476,Furniture,Tables,Tables Model 147,6299.44,11,0.05,709.95
9149,ORD-109149,2022-04-01,2022-04-06,Same Day,CUST-1491,Customer_230,Corporate,India,New York City,Texas,800723,South,PROD-6430,Furniture,Bookcases,Bookcases Model 20,6244.64,14,0.05,720.22
9150,ORD-109150,2021-09-16,2021-09-17,First Class,CUST-1255,Customer_1488,Home Office,India,Chicago,Washington,809307,Central,PROD-9297,Furniture,Furnishings,Furnishings Model 97,9750.5,13,0.0,1203.38
9151,ORD-109151,2021-02-16,2021-02-18,Second Class,CUST-1262,Customer_1398,Home Office,India,Houston,Washington,480236,East,PROD-5825,Technology,Accessories,Accessories Model 9,6885.55,1,0.2,885.04
9152,ORD-109152,2023-01-08,2023-01-15,Same Day,CUST-1023,Customer_87,Home Office,India,Houston,Texas,966945,South,PROD-5090,Office Supplies,Labels,Labels Model 51,9527.42,12,0.2,1191.22
9153,ORD-109153,2021-08-30,2021-08-31,Same Day,CUST-1755,Customer_1031,Consumer,India,Miami,Washington,862785,Central,PROD-3388,Office Supplies,Paper,Paper Model 75,625.98,13,0.05,172.54
9154,ORD-109154,2022-03-10,2022-03-12,First Class,CUST-1602,Customer_697,Consumer,India,Houston,Texas,983987,Central,PROD-4653,Office Supplies,Labels,Labels Model 104,1952.61,4,0.15,209.69
9155,ORD-109155,2024-01-30,2024-02-06,Same Day,CUST-1600,Customer_1467,Home Office,India,Seattle,New York,591701,West,PROD-6684,Technology,Accessories,Accessories Model 45,6342.75,12,0.1,1323.13
9156,ORD-109156,2021-12-24,2021-12-30,Standard Class,CUST-1535,Customer_312,Consumer,India,Los Angeles,California,787668,West,PROD-2666,Office Supplies,Storage,Storage Model 161,3838.63,10,0.05,503.22
9157,ORD-109157,2021-01-02,2021-01-07,Second Class,CUST-1026,Customer_1101,Consumer,India,Seattle,Washington,539158,West,PROD-2403,Technology,Copiers,Copiers Model 37,5373.76,3,0.0,629.09
9158,ORD-109158,2023-12-05,2023-12-07,Same Day,CUST-1253,Customer_862,Corporate,India,Houston,California,111919,South,PROD-9688,Technology,Phones,Phones Model 45,5298.72,15,0.0,1072.54
9159,ORD-109159,2022-08-18,2022-08-23,Second Class,CUST-1882,Customer_18,Consumer,India,Miami,California,448055,East,PROD-8360,Technology,Accessories,Accessories Model 76,9848.73,11,0.0,839.09
9160,ORD-109160,2023-12-02,2023-12-03,Second Class,CUST-1456,Customer_266,Home Office,India,New York City,Florida,308833,Central,PROD-3625,Furniture,Tables,Tables Model 63,1980.23,14,0.2,403.97
9161,ORD-109161,2023-06-19,2023-06-23,Standard Class,CUST-1844,Customer_927,Home Office,India,Chicago,Florida,802017,South,PROD-4110,Furniture,Furnishings,Furnishings Model 63,1041.84,13,0.15,235.75
9162,ORD-109162,2024-08-06,2024-08-08,First Class,CUST-1609,Customer_1450,Consumer,India,Chicago,Texas,861672,Central,PROD-9021,Technology,Machines,Machines Model 133,677.59,3,0.1,74.28
9163,ORD-109163,2024-02-10,2024-02-11,Same Day,CUST-1998,Customer_1145,Corporate,India,Los Angeles,New York,572667,East,PROD-9081,Technology,Copiers,Copiers Model 134,8779.71,11,0.15,881.63
9164,ORD-109164,2024-03-07,2024-03-11,First Class,CUST-1078,Customer_884,Home Office,India,Seattle,Florida,103702,East,PROD-9357,Furniture,Chairs,Chairs Model 200,1767.95,7,0.05,389.26
9165,ORD-109165,2021-06-07,2021-06-08,Second Class,CUST-1334,Customer_1484,Home Office,India,Los Angeles,Texas,384207,West,PROD-2882,Furniture,Bookcases,Bookcases Model 67,5917.06,2,0.15,1717.32
